z_pc,T_K,T_tilde,M_dot
0.5751503006012022,933756.6750879452,9.337566750879452,0.0001261614506682626
0.5791583166332663,934436.1005132663,9.344361005132663,0.0001261614506682626
0.5831663326653305,935114.3672890813,9.351143672890814,0.0001261614506682626
0.5871743486973946,935791.4796988013,9.357914796988013,0.0001261614506682626
0.5911823647294587,936467.4420258382,9.364674420258382,0.0001261614506682626
0.5951903807615229,937142.2585536037,9.371422585536036,0.0001261614506682626
0.599198396793587,937815.9335442843,9.378159335442843,0.0001261614506682626
0.6032064128256511,938488.4708812521,9.384884708812521,0.0001261614506682626
0.6072144288577153,939159.8741213991,9.391598741213992,0.0001261614506682626
0.6112224448897794,939830.1468109306,9.398301468109306,0.0001261614506682626
0.6152304609218435,940499.2924960525,9.404992924960524,0.0001261614506682626
0.6192384769539077,941167.3147229695,9.411673147229696,0.0001261614506682626
0.6232464929859718,941834.217037888,9.41834217037888,0.0001261614506682626
0.6272545090180359,942500.002987013,9.42500002987013,0.0001261614506682626
0.6312625250501,943164.6761165501,9.431646761165501,0.0001261614506682626
0.6352705410821642,943828.2399727046,9.438282399727045,0.0001261614506682626
0.6392785571142283,944490.6981016819,9.44490698101682,0.0001261614506682626
0.6432865731462925,945152.0540496879,9.45152054049688,0.0001261614506682626
0.6472945891783566,945812.3113629275,9.458123113629275,0.0001261614506682626
0.6513026052104207,946471.4735839387,9.464714735839387,0.0001261614506682626
0.6553106212424848,947129.5441764247,9.471295441764248,0.0001261614506682626
0.659318637274549,947786.5265282111,9.47786526528211,0.0001261614506682626
0.6633266533066131,948442.4240240454,9.484424240240454,0.0001261614506682626
0.6673346693386772,949097.2400486766,9.490972400486767,0.0001261614506682626
0.6713426853707414,949750.9779868528,9.497509779868528,0.0001261614506682626
0.6753507014028055,950403.6412233223,9.504036412233223,0.0001261614506682626
0.6793587174348696,951055.2331428331,9.51055233142833,0.0001261614506682626
0.6833667334669338,951705.757130134,9.51705757130134,0.0001261614506682626
0.6873747494989979,952355.216569973,9.52355216569973,0.0001261614506682626
0.691382765531062,953003.6148470986,9.530036148470986,0.0001261614506682626
0.6953907815631262,953650.955346259,9.53650955346259,0.0001261614506682626
0.6993987975951903,954297.2414522023,9.542972414522023,0.0001261614506682626
0.7034068136272544,954942.4765496918,9.549424765496918,0.0001261614506682626
0.7074148296593186,955586.6641086215,9.555866641086215,0.0001261614506682626
0.7114228456913827,956229.8078843768,9.562298078843769,0.0001261614506682626
0.7154308617234468,956871.9116921218,9.568719116921217,0.0001261614506682626
0.719438877755511,957512.97934702,9.5751297934702,0.0001261614506682626
0.7234468937875751,958153.0146642358,9.581530146642358,0.0001261614506682626
0.7274549098196392,958792.0214589328,9.587920214589328,0.0001261614506682626
0.7314629258517034,959430.0035462753,9.594300035462753,0.0001261614506682626
0.7354709418837675,960066.9647414268,9.600669647414268,0.0001261614506682626
0.7394789579158316,960702.9088595518,9.607029088595517,0.0001261614506682626
0.7434869739478958,961337.839715814,9.61337839715814,0.0001261614506682626
0.7474949899799598,961971.7611253773,9.619717611253773,0.0001261614506682626
0.7515030060120238,962604.6769034058,9.626046769034058,0.0001261614506682626
0.755511022044088,963236.5908650634,9.632365908650634,0.0001261614506682626
0.7595190380761521,963867.5068234605,9.638675068234605,0.0001261614506682626
0.7635270541082162,964497.4279682299,9.644974279682298,0.0001261614506682626
0.7675350701402803,965126.3559916979,9.651263559916979,0.0001261614506682626
0.7715430861723445,965754.2923660376,9.657542923660376,0.0001261614506682626
0.7755511022044085,966381.2385634204,9.663812385634204,0.0001261614506682626
0.7795591182364727,967007.1960560189,9.67007196056019,0.0001261614506682626
0.7835671342685367,967632.1663160053,9.676321663160053,0.0001261614506682626
0.787575150300601,968256.1508155518,9.682561508155517,0.0001261614506682626
0.7915831663326652,968879.1510268305,9.688791510268306,0.0001261614506682626
0.7955911823647293,969501.1684220139,9.69501168422014,0.0001261614506682626
0.7995991983967935,970122.204473274,9.70122204473274,0.0001261614506682626
0.8036072144288575,970742.2606527829,9.707422606527828,0.0001261614506682626
0.8076152304609217,971361.3384327128,9.713613384327129,0.0001261614506682626
0.8116232464929858,971979.4392852363,9.719794392852362,0.0001261614506682626
0.8156312625250499,972596.564682525,9.72596564682525,0.0001261614506682626
0.8196392785571139,973212.7167871388,9.732127167871388,0.0001261614506682626
0.8236472945891782,973827.9022141745,9.738279022141745,0.0001261614506682626
0.8276553106212422,974442.1293457173,9.744421293457172,0.0001261614506682626
0.8316633266533064,975055.4065683109,9.75055406568311,0.0001261614506682626
0.8356713426853707,975667.7422685005,9.756677422685005,0.0001261614506682626
0.8396793587174347,976279.1448328296,9.762791448328295,0.0001261614506682626
0.843687374749499,976889.6226478422,9.768896226478422,0.0001261614506682626
0.847695390781563,977499.1841000828,9.774991841000828,0.0001261614506682626
0.8517034068136271,978107.8375760956,9.781078375760956,0.0001261614506682626
0.8557114228456912,978715.5914624247,9.787155914624247,0.0001261614506682626
0.8597194388777554,979322.454145614,9.79322454145614,0.0001261614506682626
0.8637274549098194,979928.4340122081,9.799284340122082,0.0001261614506682626
0.8677354709418836,980533.539448751,9.80533539448751,0.0001261614506682626
0.8717434869739477,981137.778841787,9.81137778841787,0.0001261614506682626
0.8757515030060119,981741.1605773832,9.817411605773833,0.0001261614506682626
0.8797595190380761,982343.6883260264,9.823436883260264,0.0001261614506682626
0.8837675350701402,982945.3494612977,9.829453494612977,0.0001261614506682626
0.8877755511022043,983546.127838703,9.83546127838703,0.0001261614506682626
0.8917835671342684,984146.0073137485,9.841460073137485,0.0001261614506682626
0.8957915831663326,984744.97174194,9.8474497174194,0.0001261614506682626
0.8997995991983967,985343.0049787839,9.853430049787839,0.0001261614506682626
0.9038076152304608,985940.0908797863,9.859400908797863,0.0001261614506682626
0.9078156312625248,986536.2133004528,9.865362133004528,0.0001261614506682626
0.9118236472945891,987131.3560962898,9.871313560962898,0.0001261614506682626
0.9158316633266533,987725.5031228032,9.877255031228032,0.0001261614506682626
0.9198396793587174,988318.638235499,9.88318638235499,0.0001261614506682626
0.9238476953907816,988910.7452898838,9.889107452898838,0.0001261614506682626
0.9278557114228456,989501.8081414626,9.895018081414626,0.0001261614506682626
0.9318637274549098,990091.8106457421,9.900918106457421,0.0001261614506682626
0.9358717434869739,990680.7366582287,9.906807366582287,0.0001261614506682626
0.939879759519038,991268.5766541987,9.912685766541987,0.0001261614506682626
0.943887775551102,991855.3743261626,9.918553743261626,0.0001261614506682626
0.9478957915831663,992441.1990086966,9.924411990086966,0.0001261614506682626
0.9519038076152302,993026.1202010458,9.930261202010458,0.0001261614506682626
0.9559118236472944,993610.2074024552,9.936102074024552,0.0001261614506682626
0.9599198396793585,994193.53011217,9.9419353011217,0.0001261614506682626
0.9639278557114226,994776.157829435,9.94776157829435,0.0001261614506682626
0.9679358717434867,995358.160053495,9.95358160053495,0.0001261614506682626
0.9719438877755509,995939.6062835956,9.959396062835955,0.0001261614506682626
0.9759519038076149,996520.5660189808,9.965205660189808,0.0001261614506682626
0.9799599198396791,997101.1087588962,9.971011087588963,0.0001261614506682626
0.9839679358717431,997681.3040025869,9.976813040025869,0.0001261614506682626
0.9879759519038074,998261.2212492977,9.982612212492977,0.0001261614506682626
0.9919839679358716,998840.9299982733,9.988409299982733,0.0001261614506682626
0.9959919839679356,999420.4997487591,9.994204997487591,0.0001261614506682626
1.0,1000000.0,10.0,0.0001261614506682626
